Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
414,2540.00,32.29967107,119.85176523,32.29043973,119.81163831,32.29043973,119.81163831,0.4633,3912.15,1,246,orb,7,1,-1
415,2548.00,32.30862200,119.86745331,32.29046764,119.81167064,32.29046764,119.81167064,0.4400,5623.23,1,479,orb,6,1,-1
416,2556.00,32.29310103,119.87168004,32.29049554,119.81170298,32.29049554,119.81170298,0.4633,5649.54,1,121,orb,7,1,-1
417,2563.00,32.29530535,119.82108629,32.29051996,119.81173127,32.29051996,119.81173127,0.4167,1028.71,1,142,orb,5,1,-1
418,2572.00,32.29747748,119.81655486,32.29055136,119.81176765,32.29055136,119.81176765,0.5100,892.90,1,185,orb,9,1,-1
419,2580.00,32.31293898,119.85097808,32.29057927,119.81179998,32.29057927,119.81179998,0.4400,4447.31,1,606,orb,6,1,-1
420,2588.00,32.29007642,119.89911566,32.29060717,119.81183231,32.29007642,119.89911566,0.4167,8211.02,1,44,orb,5,1,-1
421,2595.00,32.30595634,119.84271507,32.29007642,119.89911566,32.29007642,119.89911566,0.4633,5592.39,1,422,orb,7,1,-1
422,2603.00,32.30040554,119.81320416,32.29007642,119.89911566,32.29007642,119.89911566,0.5100,8163.15,1,273,orb,9,1,-1
423,2610.00,32.30291027,119.86685078,32.29007642,119.89911566,32.29007642,119.89911566,0.4400,3354.61,1,343,orb,6,1,-1
424,2618.00,32.31889748,119.85860628,32.29007642,119.89911566,32.29007642,119.89911566,0.5100,4981.50,1,745,orb,9,1,1
425,2626.00,32.31266585,119.85105425,32.29007642,119.89911566,32.29007642,119.89911566,0.4400,5173.44,1,561,orb,6,1,-1
426,2633.00,32.31970214,119.82912077,32.29007642,119.89911566,32.29007642,119.89911566,0.4633,7364.22,1,731,orb,7,1,-1
427,2641.00,32.32976304,119.89697691,32.29007642,119.89911566,32.29007642,119.89911566,0.5567,4422.49,1,1033,orb,11,1,-1
428,2648.00,32.35103283,119.86021868,32.29007642,119.89911566,32.29007642,119.89911566,0.4867,7709.35,1,1555,orb,8,1,-1
429,2656.00,32.29029099,119.81175681,32.29007642,119.89911566,32.29007642,119.89911566,0.4633,8217.95,1,3,orb,7,1,-1
430,2663.00,32.29431339,119.81102732,32.29007642,119.89911566,32.29431339,119.81102732,0.5100,8299.95,1,92,orb,9,1,-1
431,2670.00,32.29593835,119.80777131,32.29431339,119.81102732,32.29431339,119.81102732,0.4167,355.72,1,136,orb,5,1,-1
432,2677.00,32.30594561,119.83968758,32.29431339,119.81102732,32.29431339,119.81102732,0.4633,2990.93,1,421,orb,7,1,-1
433,2685.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.0000,0.00,0,-1,orb,0,0,-1
434,2693.00,32.31823811,119.84849653,32.29431339,119.81102732,32.29431339,119.81102732,0.4867,4417.81,1,695,orb,8,1,-1
435,2701.00,32.29031245,119.81140132,32.29431339,119.81102732,32.29431339,119.81102732,0.4633,446.77,1,3,orb,7,1,-1
436,2708.00,32.32165387,119.84905515,32.29431339,119.81102732,32.29431339,119.81102732,0.4633,4696.84,1,830,orb,7,1,3
437,2716.00,32.29438849,119.81479699,32.29431339,119.81102732,32.29431339,119.81102732,0.4400,354.71,1,94,orb,6,1,-1
438,2724.00,32.34919329,119.87274651,32.29431339,119.81102732,32.29431339,119.81102732,0.3933,8428.05,1,1516,orb,4,1,-1
439,2731.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
440,2738.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
441,2746.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
442,2753.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
443,2761.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
444,2768.00,32.31319647,119.84656091,32.29431339,119.81102732,32.29431339,119.81102732,0.3933,3948.69,1,604,orb,4,1,-1
445,2775.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
446,2783.00,32.33029948,119.84104607,32.29431339,119.81102732,32.29431339,119.81102732,0.5567,4901.24,1,1006,orb,11,1,1
447,2791.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
448,2798.00,32.29431339,119.81102732,32.29431339,119.81102732,32.29431339,119.81102732,0.3000,0.00,0,-1,orb,0,1,-1
449,2806.00,32.33187080,119.83846295,32.29431339,119.81102732,32.29431339,119.81102732,0.4867,4913.33,1,1050,orb,8,1,1
450,2813.00,32.33228922,119.83775197,32.29431339,119.81102732,32.29431339,119.81102732,0.6500,4918.51,1,1050,orb,15,1,1
451,2820.00,32.33297005,119.83704099,32.29431339,119.81102732,32.29431339,119.81102732,0.5100,4950.40,1,1095,orb,9,1,1
452,2828.00,32.33348503,119.83627341,32.29431339,119.81102732,32.29431339,119.81102732,0.5333,4965.38,1,1094,orb,10,1,1
453,2835.00,32.33374252,119.83544816,32.29431339,119.81102732,32.33355668,119.83533306,0.9067,4954.09,0,1094,orb,26,1,1
454,2843.00,32.33441844,119.83469328,32.34393979,119.84176394,32.34393979,119.84176394,0.5100,1251.33,1,1093,orb,9,1,2
455,2850.00,32.30344671,119.89922993,32.35302501,119.84739097,32.35302501,119.84739097,0.4867,7364.82,1,359,orb,8,1,-1
456,2857.00,32.35302501,119.84739097,32.36211023,119.85301799,32.36211023,119.85301799,0.3000,1141.52,1,-1,orb,0,1,-1
457,2865.00,32.30840742,119.83452823,32.37249334,119.85944888,32.37249334,119.85944888,0.4400,7509.35,1,463,orb,6,1,-1
458,2872.00,32.33653111,119.83141188,32.38157856,119.86507590,32.38157856,119.86507590,0.6033,5930.91,1,1182,orb,13,1,1
459,2880.00,32.30914189,119.81447959,32.39196167,119.87150679,32.39196167,119.87150679,0.4867,10666.68,1,499,orb,8,1,-1
460,2887.00,32.31977724,119.82899381,32.40104690,119.87713382,32.40104690,119.87713382,0.4400,10117.07,1,731,orb,6,1,-1
461,2894.00,32.29036610,119.87709331,32.41013212,119.88276084,32.41013212,119.88276084,0.4633,13343.01,1,34,orb,7,1,-1
462,2902.00,32.30493219,119.80597535,32.42051523,119.88919173,32.42051523,119.88919173,0.4167,15060.98,1,360,orb,5,1,-1
463,2910.00,32.33460574,119.81865553,32.43089834,119.89562261,32.33460574,119.81865553,0.4400,12935.45,1,1131,orb,6,1,-1
464,2918.00,32.33886417,119.82698202,32.33460574,119.81865553,32.33460574,119.81865553,0.4400,915.56,1,1225,orb,6,1,1
465,2925.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
466,2933.00,32.32941972,119.83501650,32.33460574,119.81865553,32.33460574,119.81865553,0.4167,1643.80,1,1004,orb,5,1,-1
467,2941.00,32.34961172,119.83921783,32.33460574,119.81865553,32.33460574,119.81865553,0.4633,2555.78,1,1501,orb,7,1,-1
468,2949.00,32.34242523,119.84331759,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,2477.91,1,1323,orb,8,1,-1
469,2956.00,32.29037682,119.81140132,32.33460574,119.81865553,32.33460574,119.81865553,0.4633,4970.63,1,3,orb,7,1,-1
470,2963.00,32.29035537,119.81145210,32.33460574,119.81865553,32.33460574,119.81865553,0.3933,4972.34,1,3,orb,4,1,-1
471,2970.00,32.32906076,119.81803342,32.33460574,119.81865553,32.33460574,119.81865553,0.4167,620.04,1,951,orb,5,1,-1
472,2977.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
473,2985.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
474,2992.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
475,2999.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
476,3006.00,32.34330499,119.85596657,32.33460574,119.81865553,32.33460574,119.81865553,0.5100,3641.02,1,1328,orb,9,1,-1
477,3014.00,32.31884383,119.81755785,32.33460574,119.81865553,32.33460574,119.81865553,0.5333,1757.65,1,725,orb,10,1,11
478,3021.00,32.30098490,119.85029249,32.33460574,119.81865553,32.33460574,119.81865553,0.4400,4781.72,1,291,orb,6,1,-1
479,3029.00,32.30750129,119.80616579,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,3237.95,1,405,orb,8,1,-1
480,3076.00,32.29049484,119.80895205,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,4994.55,1,1,orb,8,1,9
481,3080.00,32.34697825,119.84364769,32.33460574,119.81865553,32.33460574,119.81865553,0.4633,2724.76,1,1458,orb,7,1,-1
482,3083.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
483,3087.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
484,3091.00,32.30183247,119.89896331,32.33460574,119.81865553,32.33460574,119.81865553,0.5800,8389.42,1,314,orb,12,1,-1
485,3095.00,32.34304750,119.81701192,32.33460574,119.81865553,32.33460574,119.81865553,0.6267,952.37,1,1310,orb,14,1,1
486,3099.00,32.31154514,119.84787442,32.33460574,119.81865553,32.33460574,119.81865553,0.4400,3760.99,1,515,orb,6,1,-1
487,3103.00,32.34208191,119.81863013,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,832.25,1,1311,orb,8,1,1
488,3107.00,32.35551657,119.86278222,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,4759.17,1,1647,orb,8,1,-1
489,3111.00,32.33189226,119.80586108,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,1240.91,1,1035,orb,8,1,-1
490,3115.00,32.31344324,119.86751679,32.33460574,119.81865553,32.33460574,119.81865553,0.5567,5164.97,1,614,orb,11,1,24
491,3119.00,32.32700664,119.84091911,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,2258.74,1,916,orb,8,1,-1
492,3122.00,32.33460574,119.81865553,32.33460574,119.81865553,32.33460574,119.81865553,0.3000,0.00,0,-1,orb,0,1,-1
493,3126.00,32.33875688,119.82327583,32.33460574,119.81865553,32.33460574,119.81865553,0.5567,634.39,1,1223,orb,11,1,1
494,3130.00,32.29019443,119.83461711,32.33460574,119.81865553,32.33460574,119.81865553,0.4400,5166.85,1,13,orb,6,1,2
495,3134.00,32.35507669,119.88080638,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,6274.99,1,1655,orb,8,1,2
496,3138.00,32.31137839,119.86024989,32.33460574,119.81865553,32.33460574,119.81865553,0.4867,4689.97,1,566,orb,8,1,19
497,3142.00,32.33688516,119.82666461,32.33460574,119.81865553,32.33686094,119.82657952,0.8367,795.00,0,1180,orb,23,1,1
498,3146.00,32.33619851,119.82746447,32.33736425,119.82834798,32.33736425,119.82834798,0.5333,154.10,1,1180,orb,10,1,1
499,3150.00,32.33736425,119.82834798,32.33786756,119.83011643,32.33786756,119.83011643,0.3000,175.54,1,-1,orb,0,1,-1
500,3154.00,32.33786756,119.83011643,32.33837087,119.83188489,32.33837087,119.83188489,0.3000,175.54,1,-1,orb,0,1,-1
501,3158.00,32.33837087,119.83188489,32.33887418,119.83365335,32.33887418,119.83365335,0.3000,175.54,1,-1,orb,0,1,-1
502,3162.00,32.34457590,119.84003038,32.33937749,119.83542180,32.33937749,119.83542180,0.4167,723.07,1,1366,orb,5,1,-1
503,3166.00,32.33937749,119.83542180,32.33988080,119.83719026,32.33988080,119.83719026,0.3000,175.54,1,-1,orb,0,1,-1
504,3169.00,32.33690662,119.89579036,32.34025828,119.83851660,32.34025828,119.83851660,0.4167,5400.69,1,1212,orb,5,1,-1
505,3173.00,32.34025828,119.83851660,32.34076159,119.84028506,32.34076159,119.84028506,0.3000,175.54,1,-1,orb,0,1,-1
506,3177.00,32.34076159,119.84028506,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,175.54,1,-1,orb,0,1,-1
507,3181.00,32.34126490,119.84205351,32.34176821,119.84382197,32.34126490,119.84205351,0.3000,175.54,1,-1,orb,0,1,-1
508,3185.00,32.29033391,119.81156637,32.34126490,119.84205351,32.34126490,119.84205351,0.4867,6353.73,1,3,orb,8,1,-1
509,3189.00,32.33107687,119.83670508,32.34126490,119.84205351,32.34126490,119.84205351,0.5333,1240.72,1,1049,orb,10,1,1
510,3193.00,32.34775072,119.85628978,32.34126490,119.84205351,32.34126490,119.84205351,0.4633,1521.44,1,1464,orb,7,1,-1
511,3197.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
512,3200.00,32.31094433,119.84958839,32.34126490,119.84205351,32.34126490,119.84205351,0.3933,3448.91,1,515,orb,4,1,-1
513,3204.00,32.32829901,119.83931940,32.34126490,119.84205351,32.34126490,119.84205351,0.5567,1466.10,1,961,orb,11,1,1
514,3208.00,32.30650351,119.85703885,32.34126490,119.84205351,32.34126490,119.84205351,0.5800,4118.41,1,429,orb,12,1,2
515,3212.00,32.31063320,119.84821721,32.34126490,119.84205351,32.34126490,119.84205351,0.4633,3458.87,1,515,orb,7,1,-1
516,3216.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
517,3220.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
518,3224.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
519,3228.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
520,3232.00,32.33814534,119.84615463,32.34126490,119.84205351,32.34126490,119.84205351,0.4400,519.07,1,1234,orb,6,1,-1
521,3236.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
522,3239.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
523,3243.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
524,3247.00,32.34778291,119.88033662,32.34126490,119.84205351,32.34126490,119.84205351,0.4167,3673.69,1,1475,orb,5,1,-1
525,3251.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.3000,0.00,0,-1,orb,0,1,-1
526,3255.00,32.31266003,119.85050832,32.34126490,119.84205351,32.34126490,119.84205351,0.4167,3282.12,1,606,orb,5,1,-1
527,3259.00,32.31904768,119.82839709,32.34126490,119.84205351,32.34126490,119.84205351,0.4400,2786.97,1,731,orb,6,1,-1
528,3263.00,32.30828940,119.84569757,32.34126490,119.84205351,32.34126490,119.84205351,0.4400,3686.80,1,469,orb,6,1,-1
529,3267.00,32.34126490,119.84205351,32.34126490,119.84205351,32.34126490,119.84205351,0.0000,0.00,0,-1,orb,0,0,-1
530,3270.00,32.35055003,119.83529581,32.34126490,119.84205351,32.34126490,119.84205351,0.5100,1213.46,1,1544,orb,9,1,9
531,3274.00,32.29028026,119.81183299,32.34126490,119.84205351,32.34126490,119.84205351,0.6033,6347.79,1,3,orb,13,1,26
532,3278.00,32.35317278,119.86970633,32.34126490,119.84205351,32.34126490,119.84205351,0.4633,2919.60,1,1605,orb,7,1,2
533,3282.00,32.33322754,119.82910807,32.34126490,119.84205351,32.34126490,119.84205351,0.4633,1511.13,1,1091,orb,7,1,-1
534,3285.00,32.31753001,119.85622630,32.34126490,119.84205351,32.34126490,119.84205351,0.4867,2959.49,1,699,orb,8,1,1
535,3289.00,32.32664677,119.86257908,32.34126490,119.84205351,32.34126490,119.84205351,0.5333,2525.13,1,972,orb,10,1,-1
536,3293.00,32.29033391,119.85274176,32.34126490,119.84205351,32.29033391,119.85274176,0.4633,5758.10,1,23,orb,7,1,-1
537,3297.00,32.32616980,119.84620542,32.29033391,119.85274176,32.29033391,119.85274176,0.4633,4036.36,1,919,orb,7,1,-1
538,3301.00,32.32802006,119.84631968,32.29033391,119.85274176,32.29033391,119.85274176,0.5333,4238.50,1,964,orb,10,1,-1
539,3305.00,32.31508966,119.83286504,32.29033391,119.85274176,32.29033391,119.85274176,0.4400,3330.27,1,643,orb,6,1,-1
540,3309.00,32.33205319,119.80587378,32.29033391,119.85274176,32.29033391,119.85274176,0.4167,6403.67,1,1035,orb,5,1,-1
541,3313.00,32.33876761,119.84635777,32.29033391,119.85274176,32.29033391,119.85274176,0.4167,5424.98,1,1234,orb,5,1,-1
542,3317.00,32.29033391,119.85274176,32.29033391,119.85274176,32.29033391,119.85274176,0.0000,0.00,0,-1,orb,0,0,-1
543,3321.00,32.31439228,119.82489405,32.29033391,119.85274176,32.29033391,119.85274176,0.4633,3746.36,1,639,orb,7,1,-1
544,3325.00,32.29026954,119.86406453,32.29033391,119.85274176,32.29033391,119.85274176,0.4867,1065.17,1,27,orb,8,1,-1
545,3329.00,32.32528512,119.82820084,32.29033391,119.85274176,32.29033391,119.85274176,0.4867,4524.12,1,865,orb,8,1,-1
546,3333.00,32.31129256,119.86612711,32.29033391,119.85274176,32.29033391,119.85274176,0.4867,2651.22,1,568,orb,8,1,1
547,3337.00,32.30995146,119.86660956,32.29033391,119.85274176,32.30995146,119.86660956,0.4633,2543.81,1,568,orb,7,1,-1
548,3341.00,32.34124015,119.82851136,32.30995146,119.86660956,32.30995146,119.86660956,0.4400,4997.62,1,1271,orb,6,1,-1
549,3345.00,32.30960323,119.86820238,32.30995146,119.86660956,32.30995146,119.86660956,0.4633,154.77,1,524,orb,7,1,1
550,3348.00,32.32540314,119.82604250,32.30995146,119.86660956,32.30995146,119.86660956,0.4400,4185.91,1,865,orb,6,1,-1
551,3352.00,32.34395363,119.82906999,32.30995146,119.86660956,32.30995146,119.86660956,0.4400,5176.66,1,1361,orb,6,1,-1
552,3356.00,32.30995146,119.86660956,32.30995146,119.86660956,32.30995146,119.86660956,0.3000,0.00,0,-1,orb,0,1,-1
553,3360.00,32.30995146,119.86660956,32.30995146,119.86660956,32.30995146,119.86660956,0.3000,0.00,0,-1,orb,0,1,-1
554,3364.00,32.32818100,119.86400105,32.30995146,119.86660956,32.30995146,119.86660956,0.4167,2044.09,1,972,orb,5,1,-1
555,3368.00,32.29018371,119.87724566,32.30995146,119.86660956,32.30995146,119.86660956,0.4167,2417.33,1,34,orb,5,1,-1
556,3372.00,32.33021365,119.81535562,32.30995146,119.86660956,32.30995146,119.86660956,0.4633,5323.02,1,994,orb,7,1,-1
557,3376.00,32.32263020,119.84206757,32.30995146,119.86660956,32.30995146,119.86660956,0.5100,2705.93,1,827,orb,9,1,-1
558,3380.00,32.32509200,119.88910748,32.30995146,119.86660956,32.30995146,119.86660956,0.4633,2705.52,1,894,orb,7,1,-1
559,3384.00,32.34196389,119.84913133,32.30995146,119.86660956,32.30995146,119.86660956,0.4400,3924.64,1,1325,orb,6,1,-1
560,3388.00,32.30995146,119.86660956,32.30995146,119.86660956,32.30995146,119.86660956,0.3000,0.00,0,-1,orb,0,1,-1
561,3391.00,32.29033391,119.81164254,32.30995146,119.86660956,32.30995146,119.86660956,0.4400,5613.03,1,3,orb,6,1,-1
562,3395.00,32.29032318,119.81171872,32.30995146,119.86660956,32.30995146,119.86660956,0.5100,5606.90,1,3,orb,9,1,-1
563,3399.00,32.29011933,119.89011628,32.30995146,119.86660956,32.30995146,119.86660956,0.4867,3124.71,1,40,orb,8,1,10
564,3403.00,32.34950443,119.83891312,32.30995146,119.86660956,32.30995146,119.86660956,0.5100,5116.15,1,1501,orb,9,1,17
565,3407.00,32.33142601,119.88656826,32.30995146,119.86660956,32.30995146,119.86660956,0.4400,3039.71,1,1029,orb,6,1,-1
566,3411.00,32.32328465,119.81274711,32.30995146,119.86660956,32.30995146,119.86660956,0.4167,5279.80,1,813,orb,5,1,-1
567,3415.00,32.32751581,119.80611501,32.30995146,119.86660956,32.30995146,119.86660956,0.4167,6017.30,1,945,orb,5,1,-1
568,3419.00,32.32710811,119.89004010,32.30995146,119.86660956,32.30995146,119.86660956,0.4633,2916.47,1,985,orb,7,1,-1
569,3423.00,32.29033391,119.81187107,32.30995146,119.86660956,32.30995146,119.86660956,0.4633,5593.24,1,3,orb,7,1,-1
570,3427.00,32.31763730,119.85554760,32.30995146,119.86660956,32.31763730,119.85554760,0.4400,1347.18,1,698,orb,6,1,-1
571,3431.00,32.29307958,119.82042609,32.31763730,119.85554760,32.31763730,119.85554760,0.4167,4288.27,1,97,orb,5,1,-1
572,3435.00,32.29035537,119.81147750,32.31763730,119.85554760,32.31763730,119.85554760,0.4400,5139.11,1,3,orb,6,1,-1
573,3438.00,32.29029099,119.89734509,32.31763730,119.85554760,32.31763730,119.85554760,0.4633,4972.64,1,43,orb,7,1,-1
574,3442.00,32.33808097,119.87944790,32.31763730,119.85554760,32.31763730,119.85554760,0.4400,3199.09,1,1250,orb,6,1,-1
575,3446.00,32.29884495,119.81603432,32.31763730,119.85554760,32.31763730,119.85554760,0.4167,4265.29,1,230,orb,5,1,-1
576,3492.00,32.29844799,119.80970693,32.31763730,119.85554760,32.31763730,119.85554760,0.4633,4812.36,1,227,orb,7,1,-1
577,3499.00,32.32165387,119.84899167,32.31763730,119.85554760,32.31763730,119.85554760,0.4867,761.75,1,830,orb,8,1,-1
578,3506.00,32.31763730,119.85554760,32.31763730,119.85554760,32.31763730,119.85554760,0.3000,0.00,0,-1,orb,0,1,-1
579,3514.00,32.32776257,119.84536748,32.31763730,119.85554760,32.31763730,119.85554760,0.4400,1479.04,1,964,orb,6,1,2
580,3521.00,32.31763730,119.85554760,32.31763730,119.85554760,32.31763730,119.85554760,0.3000,0.00,0,-1,orb,0,1,-1
581,3529.00,32.31693992,119.85963466,32.31763730,119.85554760,32.31763730,119.85554760,0.4400,392.23,1,700,orb,6,1,-1
582,3536.00,32.30107073,119.87395845,32.31763730,119.85554760,32.31763730,119.85554760,0.4633,2529.94,1,302,orb,7,1,-1
583,3544.00,32.30872929,119.84524051,32.31763730,119.85554760,32.31763730,119.85554760,0.4167,1386.89,1,469,orb,5,1,-1
584,3551.00,32.33531384,119.84335568,32.31763730,119.85554760,32.31763730,119.85554760,0.4633,2277.59,1,1143,orb,7,1,-1
585,3559.00,32.29031245,119.81174411,32.31763730,119.85554760,32.31763730,119.85554760,0.4167,5121.73,1,3,orb,5,1,-1
586,3566.00,32.32348850,119.82327583,32.31763730,119.85554760,32.31763730,119.85554760,0.4867,3104.92,1,818,orb,8,1,2
587,3573.00,32.31072975,119.83875496,32.31763730,119.85554760,32.31763730,119.85554760,0.4867,1756.91,1,510,orb,8,1,-1
588,3581.00,32.32247999,119.84454911,32.31763730,119.85554760,32.31763730,119.85554760,0.4167,1166.66,1,828,orb,5,1,-1
589,3588.00,32.32987033,119.84363500,32.31763730,119.85554760,32.31763730,119.85554760,0.4400,1763.59,1,1008,orb,6,1,-1
590,3596.00,32.29040901,119.87727105,32.31763730,119.85554760,32.29040901,119.87727105,0.5333,3655.59,1,34,orb,10,1,14
591,3603.00,32.31157151,119.83756153,32.29040901,119.87727105,32.29040901,119.87727105,0.4400,4416.32,1,555,orb,6,1,-1
592,3610.00,32.30291027,119.87433933,32.29040901,119.87727105,32.29040901,119.87727105,0.4867,1418.70,1,347,orb,8,1,1
593,3618.00,32.29956378,119.81725314,32.29040901,119.87727105,32.29040901,119.87727105,0.5567,5737.17,1,230,orb,11,1,-1
594,3625.00,32.32454484,119.85649292,32.29040901,119.87727105,32.29040901,119.87727105,0.4867,4273.23,1,879,orb,8,1,31
595,3632.00,32.30692193,119.80578491,32.29040901,119.87727105,32.29040901,119.87727105,0.4633,6971.47,1,405,orb,7,1,-1
596,3640.00,32.35487284,119.86113861,32.29040901,119.87727105,32.29040901,119.87727105,0.4400,7334.83,1,1646,orb,6,1,-1
597,3647.00,32.30282443,119.89285175,32.29040901,119.87727105,32.29040901,119.87727105,0.4167,2014.55,1,356,orb,5,1,-1
598,3654.00,32.33799514,119.80607692,32.29040901,119.87727105,32.29040901,119.87727105,0.5333,8539.02,1,1215,orb,10,1,-1
599,3662.00,32.33169914,119.80612770,32.29040901,119.87727105,32.29040901,119.87727105,0.4167,8118.91,1,1035,orb,5,1,-1
600,3669.00,32.31268731,119.83640037,32.29040901,119.87727105,32.31268731,119.83640037,0.4167,4575.21,1,554,orb,5,1,-1
601,3676.00,32.29535900,119.80722538,32.31268731,119.83640037,32.31268731,119.83640037,0.4167,3354.60,1,136,orb,5,1,-1
602,3684.00,32.31268731,119.83640037,32.31268731,119.83640037,32.31268731,119.83640037,0.3000,0.00,0,-1,orb,0,1,-1
603,3691.00,32.31268731,119.83640037,32.31268731,119.83640037,32.31268731,119.83640037,0.3000,0.00,0,-1,orb,0,1,-1
604,3699.00,32.29046265,119.89992821,32.31268731,119.83640037,32.31268731,119.83640037,0.3933,6467.99,1,44,orb,4,1,-1
605,3706.00,32.30145697,119.86374024,32.31268731,119.83640037,32.31268731,119.83640037,0.4400,2859.63,1,298,orb,6,1,-1
606,3714.00,32.29562722,119.82051497,32.31268731,119.83640037,32.31268731,119.83640037,0.4400,2416.56,1,142,orb,6,1,-1
607,3721.00,32.33797368,119.80607692,32.31268731,119.83640037,32.31268731,119.83640037,0.4867,4007.57,1,1215,orb,8,1,-1
608,3729.00,32.35494794,119.89262322,32.31268731,119.83640037,32.31268731,119.83640037,0.4867,7078.46,1,1661,orb,8,1,-1
609,3737.00,32.32990252,119.84308906,32.31268731,119.83640037,32.31268731,119.83640037,0.4633,2017.05,1,1008,orb,7,1,-1
610,3744.00,32.30107073,119.81230274,32.31268731,119.83640037,32.31268731,119.83640037,0.3933,2609.79,1,273,orb,4,1,-1
611,3752.00,32.30298537,119.84194060,32.31268731,119.83640037,32.31268731,119.83640037,0.4633,1199.19,1,332,orb,7,1,-1
612,3760.00,32.34810477,119.85449382,32.31268731,119.83640037,32.31268731,119.83640037,0.5333,4294.38,1,1463,orb,10,1,-1
613,3767.00,32.34268272,119.84214374,32.31268731,119.83640037,32.34268272,119.84214374,0.4633,3382.52,1,1322,orb,7,1,-1
614,3775.00,32.32730123,119.84531669,32.34268272,119.84214374,32.34268272,119.84214374,0.5567,1738.09,1,964,orb,11,1,-1
615,3782.00,32.29410954,119.82358054,32.34268272,119.84214374,32.34268272,119.84214374,0.4633,5682.15,1,98,orb,7,1,-1
616,3790.00,32.31748709,119.85523019,32.34268272,119.84214374,32.34268272,119.84214374,0.4167,3063.05,1,698,orb,5,1,-1
617,3798.00,32.29516588,119.80736504,32.34268272,119.84214374,32.34268272,119.84214374,0.4400,6219.59,1,136,orb,6,1,-1
618,3805.00,32.31858634,119.86422958,32.34268272,119.84214374,32.34268272,119.84214374,0.4633,3392.91,1,747,orb,7,1,-1
619,3813.00,32.29423829,119.80600074,32.34268272,119.84214374,32.34268272,119.84214374,0.5333,6375.16,1,90,orb,10,1,-1
