Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
416,1945.00,29.77016392,115.97268102,29.77016392,115.97268102,29.77016392,115.97268102,0.3000,0.00,0,-1,orb,0,1,-1
417,1950.00,29.77016392,115.97268102,29.77016392,115.97268102,29.77016392,115.97268102,0.3000,0.00,0,-1,orb,0,1,-1
418,1955.00,29.77016392,115.97268102,29.77016392,115.97268102,29.77016392,115.97268102,0.3000,0.00,0,-1,orb,0,1,-1
419,1960.00,29.77016392,115.97268102,29.77016392,115.97268102,29.77016392,115.97268102,0.3000,0.00,0,-1,orb,0,1,-1
420,1966.00,29.74447012,115.97977821,29.77016392,115.97268102,29.77016392,115.97268102,0.4867,2941.35,1,290,orb,8,1,-1
421,1971.00,29.71772921,115.97778846,29.77016392,115.97268102,29.77016392,115.97268102,0.4633,5857.87,1,108,orb,7,1,-1
422,1976.00,29.75051912,115.98969128,29.77016392,115.97268102,29.77016392,115.97268102,0.4400,2736.01,1,347,orb,6,1,-1
423,1981.00,29.71820138,115.97777610,29.77016392,115.97268102,29.77016392,115.97268102,0.4633,5805.40,1,108,orb,7,1,-1
424,1987.00,29.71599697,115.98337268,29.77016392,115.97268102,29.77016392,115.97268102,0.4633,6117.78,1,97,orb,7,1,-1
425,1992.00,29.71680180,115.97411985,29.77016392,115.97268102,29.77016392,115.97268102,0.4400,5941.90,1,93,orb,6,1,-1
426,1997.00,29.72182681,115.99466991,29.77016392,115.97268102,29.77016392,115.97268102,0.4400,5785.45,1,141,orb,6,1,-1
427,2002.00,29.73837200,115.98990660,29.77016392,115.97268102,29.77016392,115.97268102,0.4167,3911.18,1,257,orb,5,1,-1
428,2007.00,29.76173882,115.98072269,29.77016392,115.97268102,29.77016392,115.97268102,0.4400,1218.12,1,421,orb,6,1,-1
429,2013.00,29.72265311,115.97371915,29.77016392,115.97268102,29.72265311,115.97371915,0.4400,5289.86,1,131,orb,6,1,-1
430,2018.00,29.76999222,115.97494788,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,5271.13,1,483,orb,6,1,-1
431,2023.00,29.75030449,115.99072227,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,3489.43,1,348,orb,7,1,-1
432,2029.00,29.73008021,115.98406476,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,1297.53,1,201,orb,7,1,-1
433,2034.00,29.74453451,115.97980293,29.72265311,115.97371915,29.72265311,115.97371915,0.5800,2505.82,1,290,orb,12,1,-1
434,2039.00,29.77067901,115.99647950,29.72265311,115.97371915,29.72265311,115.97371915,0.4167,5781.20,1,493,orb,5,1,-1
435,2044.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
436,2049.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
437,2054.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
438,2060.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
439,2065.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
440,2070.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
441,2075.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
442,2080.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
443,2085.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
444,2090.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
445,2095.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
446,2100.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
447,2106.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
448,2112.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
449,2117.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
450,2121.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
451,2126.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
452,2131.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
453,2137.00,29.77055024,115.98512047,29.72265311,115.97371915,29.72265311,115.97371915,0.3933,5444.61,1,488,orb,4,1,-1
454,2141.00,29.71521980,115.98279182,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,1205.72,1,84,orb,6,1,-1
455,2146.00,29.77048585,115.98550359,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,5445.21,1,488,orb,6,1,-1
456,2152.00,29.70372109,115.98848012,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,2545.06,1,9,orb,6,1,-1
457,2157.00,29.76922578,115.98153837,29.72265311,115.97371915,29.72265311,115.97371915,0.4867,5239.27,1,473,orb,8,1,-1
458,2162.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
459,2168.00,29.70747530,115.97976585,29.72265311,115.97371915,29.72265311,115.97371915,0.3933,1787.83,1,30,orb,4,1,-1
460,2173.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
461,2178.00,29.71758971,115.96926480,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,709.29,1,104,orb,6,1,-1
462,2183.00,29.75580167,115.98009240,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,3741.17,1,382,orb,6,1,-1
463,2187.00,29.75031523,115.99080878,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,3494.43,1,348,orb,7,1,17
464,2192.00,29.76555742,115.98980250,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,5022.75,1,451,orb,7,1,-1
465,2197.00,29.75036888,115.99063576,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,3491.83,1,348,orb,6,1,-1
466,2202.00,29.75007914,115.99117954,29.72265311,115.97371915,29.72265311,115.97371915,0.4167,3488.49,1,348,orb,5,1,-1
467,2208.00,29.72265311,115.97371915,29.72265311,115.97371915,29.72265311,115.97371915,0.3000,0.00,0,-1,orb,0,1,-1
468,2213.00,29.75029376,115.99080878,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,3492.33,1,348,orb,7,1,-1
469,2218.00,29.75324934,115.98355806,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,3536.25,1,357,orb,7,1,-1
470,2223.00,29.71781506,115.97053774,29.72265311,115.97371915,29.72265311,115.97371915,0.4167,620.18,1,104,orb,5,1,-1
471,2228.00,29.76514964,115.98316258,29.72265311,115.97371915,29.72265311,115.97371915,0.4167,4817.97,1,448,orb,5,1,-1
472,2233.00,29.73437098,115.98316258,29.72265311,115.97371915,29.72265311,115.97371915,0.4167,1592.09,1,227,orb,5,1,-1
473,2238.00,29.73862955,115.98665817,29.72265311,115.97371915,29.72265311,115.97371915,0.4400,2174.22,1,255,orb,6,1,-1
474,2243.00,29.75034742,115.99046274,29.72265311,115.97371915,29.72265311,115.97371915,0.4167,3481.92,1,348,orb,5,1,-1
475,2248.00,29.74977414,115.97551638,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,3024.11,1,327,orb,7,1,6
476,2253.00,29.76126666,115.98507104,29.72265311,115.97371915,29.72265311,115.97371915,0.4633,4436.30,1,423,orb,7,1,1
477,2258.00,29.73242412,115.98812886,29.72265311,115.97371915,29.73242412,115.98812886,0.4867,1767.23,1,216,orb,8,1,-1
478,2263.00,29.74287119,115.99292734,29.73242412,115.98812886,29.73242412,115.98812886,0.4867,1252.05,1,297,orb,8,1,-1
479,2268.00,29.70966897,115.97759786,29.73242412,115.98812886,29.73242412,115.98812886,0.4167,2729.98,1,42,orb,5,1,-1
480,2273.00,29.70406448,115.97069840,29.73242412,115.98812886,29.73242412,115.98812886,0.4400,3578.44,1,0,orb,6,1,-1
481,2278.00,29.70885341,115.97770909,29.73242412,115.98812886,29.73242412,115.98812886,0.4400,2810.55,1,42,orb,6,1,9
482,2283.00,29.74895858,115.98731318,29.73242412,115.98812886,29.73242412,115.98812886,0.4633,1842.30,1,333,orb,7,1,-1
483,2288.00,29.71128316,115.98350862,29.73242412,115.98812886,29.73242412,115.98812886,0.4167,2395.41,1,58,orb,5,1,-1
484,2292.00,29.71757444,115.97639907,29.73242412,115.98812886,29.73242412,115.98812886,0.4400,2004.52,1,94,orb,6,1,-1
485,2342.00,29.76050022,115.97557817,29.73242412,115.98812886,29.73242412,115.98812886,0.4400,3352.62,1,405,orb,6,1,-1
486,2345.00,29.71386315,115.97223610,29.73242412,115.98812886,29.73242412,115.98812886,0.4400,2574.70,1,66,orb,6,1,-1
487,2348.00,29.71305832,115.98426772,29.73242412,115.98812886,29.71305832,115.98426772,0.4400,2187.87,1,72,orb,6,1,13
488,2351.00,29.71353049,115.97733833,29.71305832,115.98426772,29.71305832,115.98426772,0.4633,671.85,1,68,orb,7,1,-1
489,2355.00,29.72854114,115.98781989,29.71305832,115.98426772,29.71305832,115.98426772,0.4167,1757.41,1,190,orb,5,1,-1
490,2358.00,29.77176738,115.97358320,29.71305832,115.98426772,29.71305832,115.98426772,0.4400,6616.59,1,495,orb,6,1,-1
491,2362.00,29.75173173,115.97570176,29.71305832,115.98426772,29.71305832,115.98426772,0.4400,4384.02,1,340,orb,6,1,-1
492,2365.00,29.75944857,115.98463849,29.71305832,115.98426772,29.71305832,115.98426772,0.4400,5164.29,1,410,orb,6,1,-1
493,2369.00,29.72035212,115.97066133,29.71305832,115.98426772,29.71305832,115.98426772,0.4167,1545.63,1,117,orb,5,1,-1
494,2372.00,29.70976555,115.97052538,29.71305832,115.98426772,29.71305832,115.98426772,0.4400,1377.97,1,39,orb,6,1,-1
495,2376.00,29.72499082,115.97302706,29.71305832,115.98426772,29.71305832,115.98426772,0.4633,1716.09,1,157,orb,7,1,-1
496,2379.00,29.72366636,115.97471306,29.71305832,115.98426772,29.71305832,115.98426772,0.4400,1499.14,1,145,orb,6,1,-1
497,2383.00,29.70794746,115.97627548,29.71305832,115.98426772,29.70794746,115.97627548,0.4400,959.42,1,29,orb,6,1,6
498,2386.00,29.74259838,115.99159974,29.70794746,115.97627548,29.70794746,115.97627548,0.4400,4131.96,1,283,orb,6,1,-1
499,2390.00,29.75298106,115.98179790,29.70794746,115.97627548,29.70794746,115.97627548,0.4167,5041.48,1,356,orb,5,1,-1
500,2393.00,29.74863665,115.97172940,29.70794746,115.97627548,29.70794746,115.97627548,0.4400,4550.78,1,326,orb,6,1,-1
501,2397.00,29.71731070,115.97037708,29.70794746,115.97627548,29.70794746,115.97627548,0.4167,1188.06,1,104,orb,5,1,-1
502,2400.00,29.71121878,115.98032722,29.70794746,115.97627548,29.70794746,115.97627548,0.4167,534.78,1,57,orb,5,1,-1
503,2404.00,29.75392540,115.97079727,29.70794746,115.97627548,29.70794746,115.97627548,0.4400,5145.58,1,351,orb,6,1,-1
504,2407.00,29.72568834,115.97488609,29.70794746,115.97627548,29.70794746,115.97627548,0.4167,1979.47,1,158,orb,5,1,-1
505,2410.00,29.75029376,115.99059868,29.70794746,115.97627548,29.70794746,115.97627548,0.4633,4913.09,1,348,orb,7,1,-1
506,2414.00,29.71394900,115.97747427,29.70794746,115.97627548,29.70794746,115.97627548,0.4400,678.07,1,68,orb,6,1,-1
507,2417.00,29.76975614,115.97499731,29.70794746,115.97627548,29.76975614,115.97499731,0.4167,6881.65,1,483,orb,5,1,3
508,2420.00,29.71195922,115.98686827,29.76975614,115.97499731,29.76975614,115.97499731,0.4167,6535.47,1,60,orb,5,1,-1
509,2424.00,29.74949513,115.98720196,29.76975614,115.97499731,29.76975614,115.97499731,0.5100,2545.34,1,333,orb,9,1,1
510,2427.00,29.72567760,115.97525685,29.76975614,115.97499731,29.76975614,115.97499731,0.4167,4906.89,1,158,orb,5,1,-1
511,2430.00,29.72339808,115.99641771,29.76975614,115.97499731,29.76975614,115.97499731,0.4167,5560.44,1,155,orb,5,1,-1
512,2434.00,29.71468325,115.98209973,29.76975614,115.97499731,29.76975614,115.97499731,0.4167,6169.03,1,84,orb,5,1,-1
513,2437.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
514,2441.00,29.72450338,115.97533100,29.76975614,115.97499731,29.76975614,115.97499731,0.4400,5037.64,1,145,orb,6,1,-1
515,2444.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
516,2447.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
517,2451.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
518,2454.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
519,2458.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
520,2461.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
521,2464.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
522,2468.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
523,2471.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
524,2474.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
525,2477.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
526,2481.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
527,2484.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
528,2487.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
529,2490.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
530,2493.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
531,2496.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
532,2500.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.3000,0.00,0,-1,orb,0,1,-1
533,2503.00,29.76975614,115.97499731,29.76975614,115.97499731,29.76975614,115.97499731,0.0000,0.00,0,-1,orb,0,0,-1
534,2506.00,29.73881198,115.98650987,29.76975614,115.97499731,29.76975614,115.97499731,0.4867,3619.99,1,255,orb,8,1,-1
535,2510.00,29.74988145,115.97793677,29.76975614,115.97499731,29.76975614,115.97499731,0.4167,2230.62,1,329,orb,5,1,-1
536,2513.00,29.72922792,115.97891310,29.76975614,115.97499731,29.76975614,115.97499731,0.4633,4527.45,1,186,orb,7,1,-1
537,2516.00,29.70852074,115.97854234,29.76975614,115.97499731,29.76975614,115.97499731,0.4400,6825.33,1,43,orb,6,1,-1
538,2520.00,29.73363673,115.99171096,29.76975614,115.97499731,29.76975614,115.97499731,0.4400,4333.23,1,218,orb,6,1,-1
539,2523.00,29.75500304,115.98913513,29.76975614,115.97499731,29.76975614,115.97499731,0.4633,2136.51,1,373,orb,7,1,-1
540,2527.00,29.75027230,115.99087057,29.76975614,115.97499731,29.76975614,115.97499731,0.4167,2656.76,1,348,orb,5,1,-1
541,2530.00,29.70465469,115.97505911,29.76975614,115.97499731,29.76975614,115.97499731,0.4167,7247.10,1,2,orb,5,1,-1
542,2533.00,29.75027230,115.98999311,29.76975614,115.97499731,29.76975614,115.97499731,0.4867,2608.70,1,348,orb,8,1,-1
543,2536.00,29.70445080,115.97751135,29.76975614,115.97499731,29.70445080,115.97751135,0.4400,7273.85,1,3,orb,6,1,-1
544,2540.00,29.70568941,115.98723903,29.70445080,115.97751135,29.70445080,115.97751135,0.4400,950.33,1,21,orb,6,1,-1
545,2543.00,29.74420184,115.98000067,29.70445080,115.97751135,29.70445080,115.97751135,0.4867,4431.62,1,290,orb,8,1,-1
546,2546.00,29.76983126,115.97499731,29.70445080,115.97751135,29.70445080,115.97751135,0.4633,7282.21,1,483,orb,7,1,-1
547,2549.00,29.72438534,115.98382995,29.70445080,115.97751135,29.70445080,115.97751135,0.4400,2301.63,1,149,orb,6,1,-1
548,2553.00,29.75030449,115.99069755,29.70445080,115.97751135,29.70445080,115.97751135,0.5100,5261.16,1,348,orb,9,1,-1
549,2556.00,29.70445080,115.97751135,29.70445080,115.97751135,29.70445080,115.97751135,0.3000,0.00,0,-1,orb,0,1,-1
550,2560.00,29.70445080,115.97751135,29.70445080,115.97751135,29.70445080,115.97751135,0.3000,0.00,0,-1,orb,0,1,-1
551,2563.00,29.70445080,115.97751135,29.70445080,115.97751135,29.70445080,115.97751135,0.3000,0.00,0,-1,orb,0,1,-1
552,2566.00,29.70445080,115.97751135,29.70445080,115.97751135,29.70445080,115.97751135,0.3000,0.00,0,-1,orb,0,1,-1
553,2569.00,29.70445080,115.97751135,29.70445080,115.97751135,29.70445080,115.97751135,0.3000,0.00,0,-1,orb,0,1,-1
554,2573.00,29.70445080,115.97751135,29.70445080,115.97751135,29.70445080,115.97751135,0.3000,0.00,0,-1,orb,0,1,-1
555,2576.00,29.70445080,115.97751135,29.70445080,115.97751135,29.70445080,115.97751135,0.3000,0.00,0,-1,orb,0,1,-1
556,2579.00,29.73899894,115.97053774,29.70445080,115.97751135,29.70445080,115.97751135,0.4400,3904.52,1,260,orb,6,1,-1
557,2582.00,29.75344250,115.97465127,29.70445080,115.97751135,29.70445080,115.97751135,0.4167,5460.76,1,353,orb,5,1,-1
558,2586.00,29.73792130,115.99321159,29.70445080,115.97751135,29.70445080,115.97751135,0.4867,4023.14,1,258,orb,8,1,-1
559,2589.00,29.73757790,115.99331046,29.70445080,115.97751135,29.70445080,115.97751135,0.4633,3991.41,1,258,orb,7,1,-1
560,2592.00,29.70339915,115.97456476,29.70445080,115.97751135,29.70445080,115.97751135,0.4867,307.94,1,2,orb,8,1,-1
561,2596.00,29.75625238,115.98296484,29.70445080,115.97751135,29.70445080,115.97751135,0.4167,5790.59,1,383,orb,5,1,-1
562,2599.00,29.74291412,115.99197050,29.70445080,115.97751135,29.70445080,115.97751135,0.4167,4504.06,1,296,orb,5,1,-1
563,2603.00,29.75036888,115.99068519,29.70445080,115.97751135,29.70445080,115.97751135,0.4867,5267.82,1,348,orb,8,1,-1
564,2606.00,29.74593408,115.97508382,29.70445080,115.97751135,29.70445080,115.97751135,0.4633,4623.88,1,301,orb,7,1,-1
565,2610.00,29.76977760,115.97487373,29.70445080,115.97751135,29.76977760,115.97487373,0.4867,7276.65,1,483,orb,8,1,-1
566,2659.00,29.76912920,115.99329810,29.76977760,115.97487373,29.76977760,115.97487373,0.4633,1782.35,1,479,orb,7,1,-1
567,2664.00,29.72039505,115.96996924,29.76977760,115.97487373,29.76977760,115.97487373,0.4167,5517.67,1,117,orb,5,1,-1
568,2670.00,29.75767341,115.98521934,29.76977760,115.97487373,29.76977760,115.97487373,0.4633,1677.97,1,397,orb,7,1,-1
569,2675.00,29.74854007,115.98360749,29.76977760,115.97487373,29.76977760,115.97487373,0.4400,2510.37,1,331,orb,6,1,-1
570,2680.00,29.72304396,115.99599751,29.76977760,115.97487373,29.76977760,115.97487373,0.4867,5588.72,1,155,orb,8,1,-1
571,2686.00,29.75033669,115.99043802,29.76977760,115.97487373,29.76977760,115.97487373,0.5333,2635.70,1,348,orb,10,1,-1
572,2691.00,29.70885341,115.97761022,29.76977760,115.97487373,29.76977760,115.97487373,0.4400,6787.24,1,42,orb,6,1,-1
573,2696.00,29.71130463,115.98849962,29.76977760,115.97487373,29.76977760,115.97487373,0.4400,6641.12,1,60,orb,6,1,-1
574,2701.00,29.74509706,115.99211166,29.76977760,115.97487373,29.76977760,115.97487373,0.4167,3213.20,1,310,orb,5,1,-1
575,2707.00,29.76977760,115.97487373,29.76977760,115.97487373,29.76977760,115.97487373,0.3000,0.00,0,-1,orb,0,1,-1
576,2712.00,29.76977760,115.97487373,29.76977760,115.97487373,29.76977760,115.97487373,0.3000,0.00,0,-1,orb,0,1,-1
577,2717.00,29.76977760,115.97487373,29.76977760,115.97487373,29.76977760,115.97487373,0.3000,0.00,0,-1,orb,0,1,-1
578,2723.00,29.76977760,115.97487373,29.76977760,115.97487373,29.76977760,115.97487373,0.3000,0.00,0,-1,orb,0,1,-1
579,2729.00,29.76977760,115.97487373,29.76977760,115.97487373,29.76977760,115.97487373,0.3000,0.00,0,-1,orb,0,1,-1
580,2734.00,29.75041181,115.99049981,29.76977760,115.97487373,29.76977760,115.97487373,0.5100,2632.26,1,348,orb,9,1,-1
581,2740.00,29.72525909,115.97079727,29.76977760,115.97487373,29.76977760,115.97487373,0.4867,4971.44,1,156,orb,8,1,-1
582,2745.00,29.71844819,115.97063661,29.76977760,115.97487373,29.76977760,115.97487373,0.5333,5728.65,1,104,orb,10,1,-1
583,2751.00,29.72528055,115.99159974,29.76977760,115.97487373,29.76977760,115.97487373,0.4167,5210.57,1,166,orb,5,1,-1
584,2756.00,29.71782579,115.97057482,29.76977760,115.97487373,29.76977760,115.97487373,0.4867,5798.18,1,104,orb,8,1,-1
585,2761.00,29.75843532,115.98899919,29.76977760,115.97487373,29.76977760,115.97487373,0.4633,1859.68,1,399,orb,7,1,-1
586,2767.00,29.71158363,115.97488609,29.76977760,115.97487373,29.76977760,115.97487373,0.4400,6478.15,1,54,orb,6,1,-1
587,2772.00,29.71784725,115.97058718,29.76977760,115.97487373,29.76977760,115.97487373,0.5100,5795.72,1,104,orb,9,1,-1
588,2778.00,29.71490860,115.97709115,29.76977760,115.97487373,29.76977760,115.97487373,0.4633,6111.78,1,81,orb,7,1,-1
589,2783.00,29.71501591,115.97483665,29.76977760,115.97487373,29.71501591,115.97483665,0.4400,6096.07,1,80,orb,6,1,-1
590,2789.00,29.71833015,115.97812215,29.71501591,115.97483665,29.71501591,115.97483665,0.4633,486.80,1,108,orb,7,1,-1
591,2795.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
592,2800.00,29.77234686,115.97684398,29.71501591,115.97483665,29.71501591,115.97483665,0.4167,6385.03,1,497,orb,5,1,-1
593,2805.00,29.75034742,115.99046274,29.71501591,115.97483665,29.71501591,115.97483665,0.4867,4213.15,1,348,orb,8,1,-1
594,2811.00,29.70708898,115.97342254,29.71501591,115.97483665,29.71501591,115.97483665,0.4167,892.95,1,27,orb,5,1,-1
595,2816.00,29.71173387,115.98706601,29.71501591,115.97483665,29.71501591,115.97483665,0.4633,1237.26,1,60,orb,7,1,-1
596,2822.00,29.73009094,115.98447260,29.71501591,115.97483665,29.71501591,115.97483665,0.4400,1919.30,1,201,orb,6,1,5
597,2828.00,29.70532455,115.98865315,29.71501591,115.97483665,29.71501591,115.97483665,0.4633,1716.81,1,22,orb,7,1,-1
598,2833.00,29.70904657,115.97560289,29.71501591,115.97483665,29.71501591,115.97483665,0.4400,668.62,1,41,orb,6,1,-1
599,2839.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
600,2844.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.0000,0.00,0,-1,orb,0,0,-1
601,2850.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.0000,0.00,0,-1,orb,0,0,-1
602,2856.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
603,2862.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
604,2868.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
605,2873.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
606,2879.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
607,2885.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
608,2890.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
609,2896.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
610,2901.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
611,2907.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
612,2913.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
613,2918.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
614,2924.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
615,2929.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
616,2934.00,29.71501591,115.97483665,29.71501591,115.97483665,29.71501591,115.97483665,0.3000,0.00,0,-1,orb,0,1,-1
617,2940.00,29.72067406,115.97062425,29.71501591,115.97483665,29.71501591,115.97483665,0.4400,750.01,1,117,orb,6,1,-1
618,2946.00,29.70763626,115.98513283,29.71501591,115.97483665,29.71501591,115.97483665,0.4167,1290.48,1,33,orb,5,1,-1
619,2951.00,29.71778286,115.99478636,29.71501591,115.97483665,29.71501591,115.97483665,0.4400,1952.77,1,116,orb,6,1,-1
620,2956.00,29.70674558,115.98182784,29.71501591,115.97483665,29.71501591,115.97483665,0.4400,1142.04,1,32,orb,6,1,-1
621,2962.00,29.74172297,115.97981529,29.71501591,115.97483665,29.71501591,115.97483665,0.4400,3011.73,1,290,orb,6,1,-1
622,2968.00,29.71904913,115.99332282,29.71501591,115.97483665,29.71501591,115.97483665,0.4633,1842.40,1,115,orb,7,1,-1
